zinc_id,smiles
ZINC000001530637,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
ZINC000000057146,Cn1c(=O)c2c(ncn2C[C@H](O)CO)n(C)c1=O
ZINC000000057147,Cn1c(=O)c2c(ncn2C[C@@H](O)CO)n(C)c1=O
ZINC000001530776,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
ZINC000003008621,CCCC(CCC)C(=O)O
ZINC000003814395,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
ZINC000003831282,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000003977952,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000004102194,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
ZINC000008214692,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
ZINC000016929327,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
ZINC000019632614,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
ZINC000001530717,COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1
ZINC000001530741,CNCCC=C1c2ccccc2CCc2ccccc21
ZINC000001530761,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
ZINC000001530922,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
ZINC000000000122,CN(C)CCO[C@@H](c1ccc(Cl)cc1)c1ccccn1
ZINC000002519740,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O
ZINC000003830946,CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
ZINC000005456939,CC1=C(/C=C/C(C)=C/C=C\C(C)=C/C(=O)O)C(C)(C)CCC1
ZINC000007997897,CN(C/C=C\c1ccccc1)Cc1cccc2ccccc12
ZINC000011616882,CNC(=O)c1ccccc1Sc1ccc2c(/C=C\c3ccccn3)n[nH]c2c1
ZINC000001530689,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
ZINC000000001798,CN1CCC[C@@H]1c1cccnc1
ZINC000001530617,CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
ZINC000001530567,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1
ZINC000001530568,CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1
ZINC000001530569,CC(C)NC[C@H](O)COc1ccc(COCCOC(C)C)cc1
ZINC000001530570,CC(C)NC[C@@H](O)COc1ccc(COCCOC(C)C)cc1
ZINC000001530600,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
ZINC000000000850,C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O
ZINC000000000853,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
ZINC000000001688,Nc1ccc(O)c(C(=O)O)c1
ZINC000000001728,CC(C)(C(=O)c1cccnc1)c1cccnc1
ZINC000000000856,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1
ZINC000000000905,CN(C)c1nc(N(C)C)nc(N(C)C)n1
ZINC000000003642,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3
ZINC000012503237,C/C=C/C/C=C\CCC(=O)[C@H]1O[C@H]1C(N)=O
ZINC000238809655,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
ZINC000000896849,CCC(=O)c1ccc2c(c1)N(C[C@@H](C)N(C)C)c1ccccc1S2
ZINC000000001187,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
ZINC000000000797,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC
ZINC000100050351,CCCC[C@H](CC)COC(=O)C[C@H](C(=O)OC[C@H](CC)CCCC)S(=O)(=O)O
ZINC000100050346,CCCC[C@H](CC)COC(=O)C[C@@H](C(=O)OC[C@H](CC)CCCC)S(=O)(=O)O
ZINC000000598829,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1
ZINC000019324118,CCCC[C@@H](CC)CN1CN(C[C@H](CC)CCCC)CC(C)(N)C1
ZINC000100734829,CCCC[C@H](CC)CN1CN(C[C@H](CC)CCCC)C[C@@](C)(N)C1
ZINC000003830511,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1
ZINC000003831120,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000200297616,C=CCCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)OC
ZINC000003593790,N[C@H]1CCCC[C@H]1N
ZINC000001719652,COc1ccc(CCNC[C@@H](O)COc2cccc(C)c2)cc1OC
ZINC000001846128,C[C@@H](C(=O)O)c1ccc(C[C@H]2CCCC2=O)cc1
ZINC000001846165,CN1c2ccccc2[C@@H](NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O
ZINC000001842686,CCOC(=O)O[C@H](C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21
ZINC000001842775,CC[C@]1(C2=NCCN2)Cc2ccccc2O1
ZINC000001846130,C[C@@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1
ZINC000001851132,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
ZINC000001869694,C[C@@H](C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
ZINC000066322931,O=C1SCN(Cc2ccccc2)CN1Cc1ccccc1
ZINC000066322939,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3[C@H](C)C2)CC1
ZINC000066322943,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3[C@@H](C)C2)CC1
ZINC000000001547,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1
ZINC000000016678,C[C@H](C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2
ZINC000000020249,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21
ZINC000019014866,Nc1c2c(nc3ccccc13)CCCC2
ZINC000036378574,CCOC(=O)O[C@@H](C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
ZINC000036378575,CCOC(=O)O[C@H](C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
ZINC000001846129,C[C@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1
ZINC000001846199,CCc1ccc(C(=O)[C@@H](C)CN2CCCCC2)cc1
ZINC000000000063,CC(=O)c1cc2cccc(OC[C@H](O)CNC(C)C)c2o1
ZINC000018847040,CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
ZINC000018847041,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
ZINC000018847050,C[C@H]1CCC[C@@H](C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
ZINC000001844627,O=C1O[C@@H](OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
ZINC000003581056,CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl
ZINC000008214496,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=[N+]=[N-])c3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000008551998,C[C@H]1C[C@@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1
ZINC000008220548,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@@H]2[C@H]5O)N3[C@@H]1O
ZINC000008551997,C[C@@H]1C[C@@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1
ZINC000008551999,C[C@@H]1C[C@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1
ZINC000008214542,FC(F)(Cl)C(F)(F)Cl
ZINC000008552017,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O
ZINC000008214383,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1
ZINC000004102186,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O
ZINC000008099545,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1
ZINC000008576333,Cc1ccc(S(=O)(=O)NCl)cc1
ZINC000008579603,Nc1nccs1
ZINC000000000641,Cc1ccc2c(c1)c1c3n2CCN[C@H]3CCC1
ZINC000000001377,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C
ZINC000000001691,CC(=O)Nc1cccc(O)c1
ZINC000000001890,CCC(=O)c1ccc(O)cc1
ZINC000000005608,COc1ccc2cccc(CCNC(C)=O)c2c1
ZINC000000056398,COc1ccc2[nH]c(C)c(CC(=O)O)c2c1
ZINC000000057734,O=C(O)c1cc(=O)c2ccccc2o1
ZINC000000083831,O=C(O)CCC(=O)Nc1ccccc1
ZINC000000347886,Cc1ccc2c(c1)c1c3n2CCN[C@@H]3CCC1
ZINC000000538471,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2
ZINC000000967474,O=C(O)[C@H]1CSCN1
ZINC000002020259,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000002039624,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@H]21
ZINC000003831070,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
ZINC000003833876,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
ZINC000003860869,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C
ZINC000003869855,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
ZINC000003871994,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@H](N)C(=O)O)[C@H]2SC1
ZINC000003872494,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1C[C@H](O)[C@@H]2O
ZINC000003874044,CC(C)[C@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1N
ZINC000003874045,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1N
ZINC000003874857,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
ZINC000003875417,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
ZINC000003881408,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1
ZINC000003977881,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@H]2SC1
ZINC000003984042,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21
ZINC000003995616,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O
ZINC000003999653,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1OC(=O)c1ccccc1N
ZINC000004097185,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
ZINC000004213771,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1OC(=O)c1ccccc1N
ZINC000004245665,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
ZINC000008143796,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O
ZINC000008214470,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
ZINC000008214590,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000008583964,NCCC(=O)N[C@H](Cc1c[nH]cn1)C(=O)O
ZINC000009411213,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
ZINC000018113502,CSc1ncnc2nc[nH]c12
ZINC000053006806,CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12
ZINC000085536958,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
ZINC000085914855,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](/N=C(/O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]12)C3(C)C
ZINC000096095661,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O
ZINC000100003677,CN1[C@H]2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2
ZINC000100005085,c1cnc2cc3c(cc2n1)[C@H]1CNC[C@H]3C1
ZINC000253633751,C[C@@H]1CC=CC=CC=CC=C[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3C=CC(=O)O1)C[C@H](O)[C@H]2C(=O)O
ZINC000255962815,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)C=CC=CC=CC=CC=CC=CC=C[C@H](C)[C@@H](O)[C@H]1C)O2
ZINC000008614810,Nc1nc2cc(Cl)ccc2o1
ZINC000003814379,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O
ZINC000034886826,C[C@]12CC[C@@H]3[C@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@H]1CCC2=O
ZINC000242649149,C[N@@+]1([O-])CCC[C@H]1c1cccnc1
ZINC000242649153,C[N@+]1([O-])CCC[C@@H]1c1cccnc1
ZINC000242649207,C[N@@+]1([O-])CCC[C@@H]1c1cccnc1
ZINC000256310200,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@H]1CC[C@@H]2O
ZINC000150374443,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@@H]3[C@H]1CC[C@@H]2O
ZINC000082105373,O=C(CSc1ccncc1)N[C@H]1C(=O)N2C(C(=O)O)=C(CO)CS[C@H]12
ZINC000082105374,O=C(CSc1ccncc1)N[C@H]1C(=O)N2C(C(=O)O)=C(CO)CS[C@@H]12
ZINC000169294173,Oc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4[C@@H](C2)NCC[C@]314
ZINC000095570759,Oc1ccc2c3c1O[C@@H]1[C@H](O)C=C[C@@H]4[C@@H](C2)NCC[C@]314
ZINC000095617644,O=C1NC(=O)[C@](C2=C[C@@H](O)[C@@H](O)C=C2)(c2ccccc2)N1
ZINC000095617655,COc1ccc2nc([S@](=O)Cc3ncc(C)c(OC)c3CO)[nH]c2c1
ZINC000095617656,COc1ccc2nc([S@@](=O)Cc3ncc(C)c(OC)c3CO)[nH]c2c1
ZINC000096014306,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](C(=O)O)O[C@@H](O[C@H]3[C@H](O)[C@@H](CO)O[C@@H](O)[C@@H]3NC(C)=O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000072481725,OCCN1CCN(CC/C=C2\c3ccccc3S[C@H]3C=CC(C(F)(F)F)=C[C@H]23)CC1
ZINC000038174297,N[C@@H]1CCCC[C@H]1N
ZINC000038657182,CC1=C(/C=C\C(C)=C/C=C\C(C)=C/CO)C(C)(C)CCC1
ZINC000072693284,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@H]12
ZINC000000001266,C[C@H](Oc1c(Cl)cccc1Cl)C1=NCCN1
ZINC000000039089,CNC[C@H](O)c1ccc(O)c(O)c1
ZINC000004095793,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000000057261,CC(C)(C)NC[C@H](O)c1cc(Cl)c(N)c(Cl)c1
ZINC000000057320,C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1
ZINC000000057367,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C
ZINC000000057407,COc1ccc(OC)c([C@@H](O)[C@@H](C)N)c1
ZINC000022016976,C[C@@H](O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
ZINC000022016981,C[C@H](O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
ZINC000022059268,O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
ZINC000022116612,Oc1ccc([C@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1
ZINC000072206342,C[C@@H]1O[C@@H](OC[C@H]2O[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
ZINC000043606386,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C
ZINC000095862733,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
ZINC000038140872,CN[C@]1(C)[C@H]2CC[C@H](C2)C1(C)C
ZINC000000001441,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
ZINC000002005163,COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C
ZINC000072190105,Clc1cc(/C=C\CC2CCCCCC2)ccc1C1CCCCC1
ZINC000000003986,CCOC(=O)CC(=O)N1CCS[C@H]1COc1ccccc1OC
ZINC000000001750,Cc1ccsc1/C=C/C1=NCCCN1C
ZINC000002003702,CCN(CC)CCOC(=O)[C@H](c1ccccc1)C1CCCCC1
ZINC000000896918,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
ZINC000000897085,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1
ZINC000000968263,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
ZINC000000968330,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1
ZINC000000402830,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
ZINC000000403533,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314
ZINC000000403609,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1
ZINC000000005878,NC(=O)c1cccnc1
ZINC000195835734,CCOC(=O)C1=CC2=C3N=C(C=c4c(CC)c(C)c5n4[Sn](Cl)(Cl)n4c(c(CC)c(C)c42)C=C2N=C(C=5)C(CC)=C2C)[C@@H](C)[C@@]13CC
ZINC000196037206,O=S(=O)(O)OC[C@H]1O[C@@H](O[C@@]2(COS(=O)(=O)O)O[C@H](COS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O
ZINC000201075230,OCCN1CCN(CC/C=C2\c3ccccc3S[C@@H]3C=CC(C(F)(F)F)=C[C@H]23)CC1
ZINC000000607730,CCN(CC)C(=O)[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1OC(C)=O
ZINC000004215629,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
ZINC000011525121,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](C)(O)[C@@H]3C[C@@H]12
ZINC000043710727,C[C@@]12CC[C@@H]3[C@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]1CCC2=O
ZINC000101210593,COc1cc(Br)c(C[N+]2(CCOCC[C@H]3CC[C@H]4C[C@H]3C4(C)C)CCOCC2)cc1OC
ZINC000000057501,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
ZINC000000000391,C[C@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
ZINC000000056435,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
ZINC000000056643,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1
ZINC000004097439,C[C@@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF
ZINC000137804425,CCN(CC)C(=O)[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1OC(C)=O
ZINC000000001316,CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O
ZINC000201075193,OCCN1CCN(CC/C=C2\c3ccccc3S[C@@H]3C=CC(C(F)(F)F)=C[C@@H]23)CC1
ZINC000146708406,NC[C@H]1CC[C@@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
ZINC000003875998,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
ZINC000009228233,C[C@]12CC[C@@H]3[C@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]1CCC2=O
ZINC000101210596,COc1cc(Br)c(C[N+]2(CCOCC[C@@H]3CC[C@H]4C[C@H]3C4(C)C)CCOCC2)cc1OC
ZINC000000057455,O[C@@](CCN1CCCC1)(c1ccccc1)C1CCCCC1
ZINC000038174299,N[C@H]1CCCC[C@@H]1N
ZINC000002020018,CC(C)CCC[C@@H](C)NC(C)C
ZINC000004098264,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CO2
ZINC000003830895,O=P(O)(O)OC[C@@H](O)CO
ZINC000002020019,CC(C)CCC[C@H](C)NC(C)C
ZINC000000002042,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21
ZINC000043100810,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1
ZINC000043206271,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1
ZINC000053683694,C[C@@H]1C(=O)O[C@@H]2[C@H]1[C@@]13O[C@@H]4OC(=O)[C@H](O)[C@@]45[C@H](C(C)(C)C)[C@@H](O)[C@@H](OC1=O)[C@@]35[C@H]2O
ZINC000062227233,CC(=O)NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12
ZINC000256335049,CN1CC[C@@]23c4c5ccc(OS(=O)(=O)O)c4O[C@H]2C(=O)CC[C@@H]3[C@H]1C5
ZINC000256421824,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CC[C@@H]3[C@H]1C5
ZINC000261106252,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)O)NC(=O)CCC(=O)O)C(N)=O
ZINC000261106255,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)O)NC(=O)CCC(=O)O)C(N)=O
ZINC000150338894,N=C(O)n1c2cc(=O)c(=O)cc-2ccc2ccccc21
ZINC000082314384,CN[C@@]1(c2ccccc2Cl)CCC[C@@H](O)C1=O
