smiles,Is Drug
CCCN1C(=O)C(CC)Nc2nc(N)ccc21,0
O=C(O)[C@H]1CCCN1Cc1c(-c2cccs2)nc2ccccn12,0
CCOc1ccccc1C(=O)Nc1ccc(C(=O)NC2CC2)cc1,0
CCOCC[C@@H]1CCOC12CCN(Cc1cccc(OC)c1)CC2,0
COc1ccccc1CNC(=O)CCn1ccc2ccccc21,0
O[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2-n2cnnc21,1
CC1(C)C(O)(C#N)C2OCS(=O)(=O)C1(C)C2O,0
CC1(C)C(N)C(N)C(CC(N)=O)=CN1C=N,0
Cc1ccccc1CN1CCC2(CC1)CN(C(=O)C(C)C)C2,0
COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,1
CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,1
CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@H](O)[C@H](O)[C@@H]3OC[C@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@H](OC(=O)[C@@H](O)[C@@H](NC(=O)c3ccccc3)c3ccc(O)cc3)C(C)=C1C2(O)O,1
COC(=O)[C@@H]1[C@@H](C(=O)Oc2ccccc2)C[C@@H]2CC[C@H]1N2,1
CCN(CC)CCOC(=O)[C@@H](Cc1cccc2ccccc12)C[C@H]1CCCO1,1
CC(N)C1CNC2(COc3ccoc32)C(N)C1,0
CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,1
CCC(N)CN1CC(C)NC(=N)C(C(C)O)C1,0
CC(CC=O)C1(C)CC(C)(N(C)C=O)C(C)N1,0
CC1(N)c2c[nH]c3c2-c2c1oc(O)c2C3C#N,0
Cc1ccccc1[C@@H]1C[C@H]1C(=O)N[C@H]1CCN(C2CCCCC2)C1=O,0
CN1CCN(Cc2ccc(C(=O)NC3=C[C@@H](Nc4nccc(-c5cccnc5)n4)[C@@H](CO)C=C3)cc2)CC1,1
CC1(O)CCOCC2C(N)C(CC(N)C2O)C1,0
CC12CNCCC1(CC(=N)N)C(N)C2O,0
O[C@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
CC12CC#CC3C=C(CCN3)C(O)CN1C2,0
CC1Cc2c[nH]cc2CNC(=O)C1C1CC1,0
C[C@@H](CO)Cc1ccc([C@@H](C)C(=O)O)cc1,1
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1
CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,1
Cc1nc(O)c2c3c(Br)[nH]c(O)cc-3nc2n1,0
C[C@H](N[C@@H]1C[C@H]1C1CCC1)c1ccc([N+](=O)[O-])cc1,0
Cl.N=C(N)NCCC[C@H](N)C(=O)O,1
O=C(C1CCN(Cc2ccccc2Cl)CC1)N1CCSCC1,0
CCOC1(C)OCC2(NC)CN(C)CC1C2O,0
CC1NCc2c(CN)cnc3c2C1C(O)CO3,0
CCC(N)=NCC1CC(CC)C(N)C1(C)OC,0
CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,1
O=P(O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,1
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,1
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,1
CC[C@@H](OC(C)=O)C(C[C@H](C)NC)(c1ccccc1)c1ccccc1,1
COc1cc2c(cc1OC)[C@@H]1C[C@@H](O)[C@@H](CC(C)C)CN1CC2,1
CCNC(=O)c1cccc(NC(=O)/C=C/c2sccc2C)c1,0
Cc1cccc(OCC(=O)Nc2ccnn2Cc2cccs2)c1,0
Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,1
O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,1
C[C@@H](CNC1CCCCC1)OC(=O)c1ccccc1,1
CCCC(CC1(C)C(=O)C(=O)OC1(C)C)OC,0
CC[N+](C)(C)[C@H](C)CC(c1ccccc1)c1ccccc1,1
COc1ccc2nc([S@](=O)Cc3ncc(CO)c(OC)c3C)[nH]c2c1,1
CCn1cnc2nc3n(c21)C1CC1C(C)C3,0
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Mg+2].[Mg+2].[Mg+2],1
C=CC(=O)NCC1(c2ccc(OC(F)F)c(OC)c2)CCCC1,0
CN(C[C@@H](O)CN1CCOCC1)C[C@H](O)Cn1cc([N+](=O)[O-])cn1,0
C[C@@H]1CCCN(CCCNC(=O)Cc2csc(-c3ccoc3)n2)C1,0
CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1,1
O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr,1
O=C(NCC1CCN(C(=O)Oc2ccccc2)CC1)[C@H]1CC=CCC1,0
C[C@]12CC[C@H](O[C@H]3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)C[C@@H]1CC[C@H]1[C@H]2C(=O)C[C@]2(C)C(=O)CC[C@H]12,1
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,1
CN[C@H]1C[C@@H](N)[C@@H](O)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H]3O[C@]4(O[C@@H]([C@@H](N)CO)[C@@H](O)[C@@H](O)[C@@H]4O)O[C@@H]23)[C@@H]1O,1
Cc1ncc(C[n+]2csc(CCO[P@@](=O)(O)OP(=O)(O)O)c2C)c(N)n1,1
O=C1CCC[C@@H](CNC(=O)c2cc(O)ccc2OCC(F)(F)F)N1,1
CC[C@@H](C)[C@@H](C)NC(=O)Nc1ccc([N+](=O)[O-])c(C)c1,0
O=C(Nc1ccc(Cl)cc1)c1cc2c([nH]c1=O)CCCC2,0
CCCC[C@@H](CC)CN1CN(C[C@@H](CC)CCCC)CC(C)(N)C1,1
Cc1cc(Br)c(N)c2c1C(C)(O)C(C)CC2C,0
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,1
CCC1c2c(n[nH]c2C#N)CNC1(C)CCO,0
CC(N)C12NC(=N)OC13C(O)C(=O)OC23,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)([C@H](O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
C[C@H]1CC[C@@H](CNc2ccc([N+](=O)[O-])c3cccnc23)O1,0
CC1=C2OC=CSC(O)=NC(O)=CC1=NC2=N,0
CC(C)CNc1nnc(SCC(=O)Nc2ccccc2)s1,0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1
C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24O3,1
CN[C@@H](C)Cc1ccc(O)cc1,1
CN(C)CCN(Cc1ccccc1)c1ccccn1,1
CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,1
Cn1nc(-c2ccco2)cc1NC(=O)N1CCOC2(CCCCC2)C1,0
CCc1c(C)[nH]c2c1C(=O)[C@@H](CN1CCOCC1)CC2,1
CC1=CC2NC(=O)C(C1)CC1NCC2S1(=O)=O,0
CC1C2C=CC3(C#N)OC(CO)C1(CO)C23,0
CC(C=O)C1CS(=O)(=O)CC(O)C(C)S1(=O)=O,0
C[C@H](CN(C)C(=O)c1ccc([N+](=O)[O-])o1)c1ccccc1,0
CCC1(c2ccccc2)CCC(=O)NC1=O,1
Cc1cc(N(C)CCOCC2CC2)c(Cl)cc1[N+](=O)[O-],0
CCN(CC)c1ccc(NC(=O)[C@@H]2Cc3ccccc3C(=O)O2)cc1,0
O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc(F)nc1)C(=O)O)C(=O)O,1
CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,1
COc1ccc(C)cc1CC(=O)N[C@@H](c1ccccc1)c1nccn1C,0
NCCC(=O)N[C@H](Cc1c[nH]cn1)C(=O)O,1
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,1
Cc1c(F)c(N2CCN[C@@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1
N=C(O)NC[C@@H](F)C(=O)O,1
O=C(O)CSc1nnc(-c2cccc(Cl)c2)n1Cc1ccco1,0
C#CCN(C)C(=O)C1(C)C(CC)N(C)S1(=O)=O,0
CC1=C2C(N)C3OCOCC(=CC=C1)C23N,0
COc1ccccc1CCC(=O)N1C[C@@H](O)C[C@@H]1c1ccc(F)cc1,0
CC1(C)COC(OC(CCN)C(N)C#N)CO1,0
C[C@@]1(O)CNCCc2ccc(Cl)cc21,1
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,1
CCC1C(=N)OC(C(C)NC)c2scc(O)c21,0
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C/c1ccc(S(C)(=O)=O)cc1,1
CCc1nsc(OC2CN(C)C2=N)c1C,0
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,1
C#Cc1cnc(F)nc1C1N=COC1(C)CO,0
CCCCS(=O)(=O)C(C)(NC)C1CCN1C,0
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,1
C[C@H](Cc1cccs1)NC(=O)/C=C/c1ccc2c(c1)OCO2,0
CC(C)c1oc(O)c(N)cc(O)ccc1C#N,0
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,1
CC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,1
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,1
CC(C)CC[C@H]1CCCCN1C(=O)[C@@H]1CCn2ccnc2C1,0
C[C@H](O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O[C@H]5O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]5O)CC[C@@]4(C)[C@@H]3CC[C@@]21C,1
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,1
CO[C@@H](C(=O)Nc1cc(CSC)ccn1)c1ccccc1,0
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,1
CC1C=CC23CC24C(CO3)NCC(O)C4N1,0
CC(N)CNc1nnsc1C(C(C)C)C(C)O,0
O=C(Nc1ncc(Cc2ccc(Cl)cc2)s1)c1ccc[n+]([O-])c1,0
CCSc1cccc(CN2CCc3nc(COC)ncc3C2)c1,0
COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,1
CCCCCCCCCCCCCCCCCCCCCCO,1
CCC[C@@H](OC)c1noc(-c2ccc([N+](=O)[O-])cc2)n1,0
C1N2CN3CN1CN(C2)C3,1
CC1CC(N)C2(O)CNCC2(O)C(O)CC1C,0
CCOC(=O)c1sc(NC(=O)c2cn3ccnc3s2)cc1C,0
C[C@H](c1ncc(C(C)(C)C)o1)N(C)[C@@H]1CCN(CC(F)(F)F)C1=O,0
O=C1CC2(CC[C@@H](O)C2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,1
CC1=C2CCNC2(C)CC2CC2C(O)C1,0
COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2n1,1
C#CCC(N)C1C(C)C(C#C)C(=N)N(C)C1C,0
CN(C)CCOC(c1ccccc1)c1ccccc1,1
CC(=O)N1CCc2ccc(NC(=O)c3ccc(F)c(F)c3)cc21,0
CC12C3N=C4OCC(C(=O)C=C3CO)C1C42,0
CC(N)C1(C)CC(C#N)N(C)CCCCN1C,0
C[N+](C)([O-])CCCN1c2ccccc2CCc2ccc(Cl)cc21,1
CC(C)c1cccc(C(C)C)c1O,1
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)c(C)c1C,1
COCC(=O)N1CCC2(CC1)C[C@@H](OCC1CC1)c1ccc(F)cc12,0
C=CCl,1
CCC(CC)Cn1cc([N+](=O)[O-])c(=O)c2ccccc21,0
C#CC12C=CCC(S(=O)(=O)O)C1N(C)S2(=O)=O,0
CC1CC2C(OCC2C(O)CO)C(=O)CN1,0
C1CCC2(CNC1)NCCC1CC2CO1,0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,1
C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,1
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1[C@H](O)CC(C)=C[C@H]21,1
CC1C2NC2C(=N)OC2C1C1CCC2(N)C1,0
CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1
CCOc1c(Br)nc(=N)n2c1OCC(N)C2C,0
CC(O)C1(O)CCC2(C)C(N)=NCC1N=C2N,0
C[C@]12CC[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]3O)C[C@@H]1CC[C@H]1[C@@H]2[C@@H]2C[C@]3([C@H](O)O2)[C@@H](C(=O)CO)CC[C@@H]13,1
CC[C@H](N[C@H](C)C(=O)N1[C@H](C(=O)O[C@]2(C(=O)O)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)O,1
CO[C@@]1(NC(=O)[C@H](C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,1
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,1
C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,1
COC(=O)c1cc(-c2ncc(C(F)(F)F)cc2Cl)cnc1O,0
C[C@H]1C[C@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1,1
CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,1
CCOC12CCC1C(=O)NCC(N)(CN)C2,0
C[C@H](N[C@H](C)c1ccccn1)c1ccccc1[N+](=O)[O-],0
CCC1(NC(C)=N)CCC2CC(O)(CN)CC21,0
c1coc(CNc2ncnc3[nH]cnc23)c1,1
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,1
CC(O)c1nc2c(c(CN)c1I)C(O)CCC2,0
CCC1(CC)COC(=N)C2N=CNC(C=O)C21,0
CC1CNC2(CC3CC(N)(CC3O)C2)C1C#N,0
CCOC(C)(CN)c1coc(O)c1C(=O)O,0
CC(=O)CNC(C)Cc1c2[nH]nnc2cn1C,0
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,1
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1
CCC1(c2ccccc2)NC(=O)N(C)C1=O,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,1
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,1
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H]2C=C(C)C[C@@H]1O,1
O=C(NC[C@H](O)c1ccc(-c2ccco2)cc1)NC1CCCC1,0
CCn1nc(C)c(Nc2ncc(Cl)cc2[N+](=O)[O-])c1C,0
O=C(O)[C@@H](Cc1nnc(-c2cccs2)o1)c1ccccc1,0
O=C([C@@H]1CCCN1C(=O)c1ccco1)N1CCC2(CCCC2)CC1,0
CN1C2C=CC1(C1(CCCCN)CN1)C=C2,0
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,1
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,1
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1
Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1,1
CC(C=O)C1C2OC(C)C1n1nnc(=N)cc12,0
Cc1ccc([N+](=O)[O-])cc1[C@@H](C)NCCCC(C)(C)CO,0
Cn1c(=O)c2c(ncn2C[C@H](O)CO)n(C)c1=O,1
Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,1
CCCCCCCC/C=C\CCCCCCCC(=O)O.NCCO,1
CC(C)NC[C@@H](O)COc1cccc2ccccc12,1
CC1(N)CCCC2C1CNC13CNCC1C23,0
OCCN1CCN(CC/C=C2/c3ccccc3S[C@@H]3C=CC(C(F)(F)F)=C[C@@H]23)CC1,1
C[C@@H]1CC=CC=CC=CC=C[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3C=CC(=O)O1)C[C@H](O)[C@H]2C(=O)O,1
COc1ccccc1OC[C@H](O)CO,1
O=C(c1nccc2ccccc12)N(C[C@H]1CCCO1)[C@H]1CCSC1,0
CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,1
CCc1nc(COC(=O)c2ccc([N+](=O)[O-])s2)cs1,0
Cc1c(Br)occ2c(=N)nc(-c3nn[nH]n3)n1-2,0
CC(C)c1ccccc1CNC(=O)NCc1cc(C2CC2)n[nH]1,0
COc1ccc(C(=O)N(C)C)cc1NC(=O)CCCc1ccccc1,0
CC1CC(CCCc2coc(CN)c2)N1,0
COc1cccc(C2(C(=O)N[C@H]3CCCc4nc(O)ccc43)CC2)c1,0
C[C@]1(CC(=O)O)[C@H](CC(=O)O)CC[C@@H]2[C@@H]1CC[C@]1(C)C(=O)CC[C@@H]21,0
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,1
CN1CC2C(O)C1C(C)(C(N)=O)C2C(=N)N,0
COc1ccc(C(=O)c2ccccc2O)c(O)c1,1
COc1cc2c(cc1O)C[C@H](CC1CCN(Cc3ccccc3)CC1)C2=O,1
CC1=CC2OC(COC1)C(C)(O)C21CCO1,0
O=C(O)C[S@](=O)C(c1ccccc1)c1ccccc1,1
CC1C2C=C3CC=C(C=O)CCN3C=NC12,0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,1
C[C@H](Oc1ccccc1Cl)C(=O)Nc1cccnc1-n1cccn1,0
CC1(CO)C=CCC2C(=NO)C(C(N)=O)N21,0
CCC12CNCC(O)C1(O)C(C=O)(C=O)CO2,0
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,1
OC1=Nc2c(ccc(NC3=NCCN3)c2Br)NC1,1
CCn1cc(N)c(=O)nc[nH]c2c1COC2=O,0
CC(O)CC1COC(C(=N)N2CCNC2=O)O1,0
O=C(NC[C@@H]1CCCCN1)c1cc(O)ccc1OCC(F)(F)F,1
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,1
NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](c1ccccc1)NC2=O,1
CC1=C(C)Sc2ccc(C)c(c2)OC(=N)C=N1,0
Oc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]341,1
CCN(CC)CCOC(=O)[C@@H](c1ccccc1)C1CCCCC1,1
CC(O)C1NC2(C)CCNC(C)(C2=O)C1(C)O,0
COC(=O)CCc1ccc(OC[C@H](O)CNC(C)C)cc1,1
C[N+](C)(C)CCO.O=C([O-])c1ccccc1O,1
C#CC1CCC2=CC(C=O)C(C)C3C1C23O,0
C[C@@H]1c2cccn2CCN1C(=O)NC[C@H](C)N(C)c1ccccc1,0
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,1
Cc1ccncc1NC(=O)c1ccc([N+](=O)[O-])cc1Cl,0
O=C(O)c1ccc(O)cc1,1
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,1
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,1
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],1
C[N+](C)(C)CCOC(N)=O,1
CC(C)(C=O)NC(=O)Cc1c(F)ccnc1O,0
C#CC12COCC(C1=O)C(C)C(CC)S2(=O)=O,0
C#CCC(C)(C)C1CN(CC)c2occc2N1,0
O=C(O)[C@H]1O[C@H](ONCC[C@H](Oc2ccc(C(F)(F)F)cc2)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,1
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,1
CCC(C)C1C2CNCC(C)(CC)C1CCO2,0
CNCCOc1ccc(/C(=C(\c2ccccc2)[C@H](C)O)c2ccccc2)cc1,1
C#Cc1cncn2c(ncn1)C(C)OCC2=O,0
CC1CC(=O)C2C3CC(O)CN3CC2C1(C)C,0
CN[C@@H]1C[C@H](N)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@@]4(O[C@H]23)O[C@H]([C@H](N)CO)[C@H](O)[C@H](O)[C@@H]4O)[C@H]1O,1
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,1
CC(C)(C)n1nccc1NC(=O)N[C@H]1CCOc2ccccc21,0
COc1ccccc1COC[C@H](O)CN[C@H](C)CCCC(C)C,0
CC(=O)N(CC#N)CCc1cnc(Br)oc1=O,0
O=C(O[C@@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,1
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,1
O=C(OC1C[C@@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,1
CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@@H](O)CO)c1I,1
O=Cc1ccc(O)c(O)c1,1
C[C@H](NC(=O)c1ccc2[nH]c(=S)oc2c1)C(=O)OC1CCCC1,0
CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]6O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1
CCOCc1nnc(NC(=O)[C@H](CC)c2ccccc2)s1,0
CCN(CC)C(=O)Nc1ccc(OC[C@@H](O)CNC(C)(C)C)c(C(C)=O)c1,1
Cc1cc([C@H]2CCCN2C(=O)NCc2ccccc2F)no1,0
CC1=CC2CC(C(N)=O)(CC2N)CS(=O)(=O)N1,0
CCNc1c2occc(=N)nc-2c(O)c1CO,0
C#CC(C(N)=O)C1CCNC(C)(C)CCCO1,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,1
C[C@H](C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(Oc2ccccc2)c1,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1
Cc1cc([N+](=O)[O-])cc(C(=O)N2CCCC[C@H](C)C2)c1F,0
CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O,1
O=C(NCCO[N+](=O)[O-])c1cccnc1,1
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,1
Cc1c(NC[C@@H]2CCCS2)nn2c(C(F)(F)F)nnc2c1C,0
CCOc1cc(CNC(=O)N(C)Cc2ccsc2)ccc1OC,0
Cc1ccc(C(=O)N2C[C@H](c3ccccc3)[C@H](c3ncon3)C2)s1,0
Oc1ccc2c3c1O[C@@H]1[C@H](O)C=C[C@@H]4[C@@H](C2)NCC[C@@]341,1
CSCC1CCN(c2cccc(F)c2[N+](=O)[O-])CC1,0
CC(=O)C1=NCCC(C)C2(O)CCOC2O1,0
O=C(NC[C@H]1CN(c2ccccc2)C(=O)O1)Nc1c(F)cccc1F,0
CC(C)C(C)(C)CNC(=O)c1csc([N+](=O)[O-])c1,0
CC(c1ncns1)C1(O)CN(C=N)C1=O,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1
C[C@H](Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,1
Cc1cccc([C@@H]2C[C@@H]2C(=O)N2CCC[C@H]2Cn2cc(C)cn2)c1,0
CC[C@H](c1ccccc1)[C@H](c1ccc(OCCNC)cc1)c1ccc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)cc1,1
C[C@]12CC[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]3O)C[C@@H]1CC[C@@H]1[C@@H]2[C@@H]2C[C@]3([C@H](O)O2)[C@@H](C(=O)CO)CC[C@@H]13,1
C[C@@H]1CC(=O)NN=C1c1ccc(N)cc1,1
C#CC1C(=O)C(c2conn2)OC(C)C1=NO,0
CC1CCC2NCC(O)C2C(C(C)O)C(C)N1,0
